user_id,first_watch,signup_month
user_07339,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07340,2024-09-03T00:00:00Z,2024-09-01T00:00:00Z
user_07341,2024-10-27T00:00:00Z,2024-10-01T00:00:00Z
user_07342,2024-08-09T00:00:00Z,2024-08-01T00:00:00Z
user_07343,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_07344,2024-03-25T00:00:00Z,2024-03-01T00:00:00Z
user_07345,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_07346,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_07347,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_07348,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_07349,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_07350,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07351,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07352,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07353,2024-03-05T00:00:00Z,2024-03-01T00:00:00Z
user_07354,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_07355,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07356,2024-07-07T00:00:00Z,2024-07-01T00:00:00Z
user_07357,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07358,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_07359,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_07360,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_07361,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07362,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07363,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_07364,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_07365,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07366,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07367,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_07368,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_07369,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_07370,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07371,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_07372,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_07373,2024-07-18T00:00:00Z,2024-07-01T00:00:00Z
user_07374,2024-03-08T00:00:00Z,2024-03-01T00:00:00Z
user_07375,2024-05-15T00:00:00Z,2024-05-01T00:00:00Z
user_07376,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07377,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z
user_07378,2024-08-19T00:00:00Z,2024-08-01T00:00:00Z
user_07379,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_07380,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_07381,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_07382,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_07383,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07384,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_07385,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07386,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_07387,2024-10-30T00:00:00Z,2024-10-01T00:00:00Z
user_07388,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_07389,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07390,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_07391,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_07392,2024-08-18T00:00:00Z,2024-08-01T00:00:00Z
user_07393,2024-05-16T00:00:00Z,2024-05-01T00:00:00Z
user_07394,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07395,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07396,2024-07-03T00:00:00Z,2024-07-01T00:00:00Z
user_07397,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_07398,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07399,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z
user_07400,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_07401,2024-07-01T00:00:00Z,2024-07-01T00:00:00Z
user_07402,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07403,2024-05-13T00:00:00Z,2024-05-01T00:00:00Z
user_07404,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07405,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_07406,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_07407,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_07408,2024-07-14T00:00:00Z,2024-07-01T00:00:00Z
user_07409,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07410,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07411,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_07412,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_07413,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_07414,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_07415,2024-04-28T00:00:00Z,2024-04-01T00:00:00Z
user_07416,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_07417,2024-03-27T00:00:00Z,2024-03-01T00:00:00Z
user_07418,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_07419,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_07420,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_07421,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_07422,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07423,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07424,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_07425,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_07426,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_07427,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07428,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_07429,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07430,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_07431,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_07432,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z
user_07433,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_07434,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_07435,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_07436,2024-04-09T00:00:00Z,2024-04-01T00:00:00Z
user_07437,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_07438,2024-04-04T00:00:00Z,2024-04-01T00:00:00Z
user_07439,2025-05-24T00:00:00Z,2025-05-01T00:00:00Z
user_07440,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_07441,2024-07-19T00:00:00Z,2024-07-01T00:00:00Z
user_07442,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07443,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_07444,2024-04-18T00:00:00Z,2024-04-01T00:00:00Z
user_07445,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07446,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_07447,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07448,2024-10-19T00:00:00Z,2024-10-01T00:00:00Z
user_07449,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07450,2024-06-02T00:00:00Z,2024-06-01T00:00:00Z
user_07451,2024-05-19T00:00:00Z,2024-05-01T00:00:00Z
user_07452,2024-03-26T00:00:00Z,2024-03-01T00:00:00Z
user_07453,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_07454,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_07455,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_07456,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07457,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_07458,2024-04-15T00:00:00Z,2024-04-01T00:00:00Z
user_07459,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_07460,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07461,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_07462,2024-05-24T00:00:00Z,2024-05-01T00:00:00Z
user_07463,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_07464,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07465,2024-06-25T00:00:00Z,2024-06-01T00:00:00Z
user_07466,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07467,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07468,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_07469,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07470,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_07471,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_07472,2024-03-29T00:00:00Z,2024-03-01T00:00:00Z
user_07473,2024-04-22T00:00:00Z,2024-04-01T00:00:00Z
user_07474,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07475,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_07476,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_07477,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_07478,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07479,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_07480,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_07481,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_07482,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z
user_07483,2024-04-24T00:00:00Z,2024-04-01T00:00:00Z
user_07484,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07485,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_07486,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07487,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_07488,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_07489,2024-05-16T00:00:00Z,2024-05-01T00:00:00Z
user_07490,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07491,2024-05-17T00:00:00Z,2024-05-01T00:00:00Z
user_07492,2024-03-05T00:00:00Z,2024-03-01T00:00:00Z
user_07493,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_07494,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_07495,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_07496,2024-04-24T00:00:00Z,2024-04-01T00:00:00Z
user_07497,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_07498,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07499,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07500,2024-04-30T00:00:00Z,2024-04-01T00:00:00Z
user_07501,2024-05-06T00:00:00Z,2024-05-01T00:00:00Z
user_07502,2024-03-19T00:00:00Z,2024-03-01T00:00:00Z
user_07503,2024-06-14T00:00:00Z,2024-06-01T00:00:00Z
user_07504,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07505,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_07506,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_07507,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07508,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07509,2024-06-24T00:00:00Z,2024-06-01T00:00:00Z
user_07510,2024-06-19T00:00:00Z,2024-06-01T00:00:00Z
user_07511,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_07512,2024-06-30T00:00:00Z,2024-06-01T00:00:00Z
user_07513,2024-05-18T00:00:00Z,2024-05-01T00:00:00Z
user_07514,2024-07-04T00:00:00Z,2024-07-01T00:00:00Z
user_07515,2024-03-18T00:00:00Z,2024-03-01T00:00:00Z
user_07516,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_07517,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_07518,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_07519,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_07520,2024-05-28T00:00:00Z,2024-05-01T00:00:00Z
user_07521,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_07522,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_07523,2024-04-25T00:00:00Z,2024-04-01T00:00:00Z
user_07524,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_07525,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_07526,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_07527,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_07528,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07529,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_07530,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_07531,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07532,2024-04-26T00:00:00Z,2024-04-01T00:00:00Z
user_07533,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_07534,2024-04-22T00:00:00Z,2024-04-01T00:00:00Z
user_07535,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_07536,2024-05-28T00:00:00Z,2024-05-01T00:00:00Z
user_07537,2024-07-01T00:00:00Z,2024-07-01T00:00:00Z
user_07538,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_07539,2024-04-02T00:00:00Z,2024-04-01T00:00:00Z
user_07540,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_07541,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_07542,2024-04-11T00:00:00Z,2024-04-01T00:00:00Z
user_07543,2024-06-28T00:00:00Z,2024-06-01T00:00:00Z
user_07544,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07545,2024-07-06T00:00:00Z,2024-07-01T00:00:00Z
user_07546,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_07547,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_07548,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_07549,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_07550,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_07551,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_07552,2024-05-31T00:00:00Z,2024-05-01T00:00:00Z
user_07553,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_07554,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07555,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_07556,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_07557,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07558,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07559,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_07560,2024-06-16T00:00:00Z,2024-06-01T00:00:00Z
user_07561,2024-04-02T00:00:00Z,2024-04-01T00:00:00Z
user_07562,2024-08-19T00:00:00Z,2024-08-01T00:00:00Z
user_07563,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_07564,2024-03-06T00:00:00Z,2024-03-01T00:00:00Z
user_07565,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_07566,2024-07-15T00:00:00Z,2024-07-01T00:00:00Z
user_07567,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07568,2024-05-22T00:00:00Z,2024-05-01T00:00:00Z
user_07569,2024-05-11T00:00:00Z,2024-05-01T00:00:00Z
user_07570,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07571,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07572,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_07573,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_07574,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07575,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_07576,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_07577,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_07578,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07579,2024-09-30T00:00:00Z,2024-09-01T00:00:00Z
user_07580,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_07581,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_07582,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_07583,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_07584,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_07585,2024-05-11T00:00:00Z,2024-05-01T00:00:00Z
user_07586,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07587,2024-03-24T00:00:00Z,2024-03-01T00:00:00Z
user_07588,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07589,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07590,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_07591,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_07592,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_07593,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_07594,2024-07-18T00:00:00Z,2024-07-01T00:00:00Z
user_07595,2024-07-03T00:00:00Z,2024-07-01T00:00:00Z
user_07596,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_07597,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_07598,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_07599,2024-05-04T00:00:00Z,2024-05-01T00:00:00Z
user_07600,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07601,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_07602,2024-07-15T00:00:00Z,2024-07-01T00:00:00Z
user_07603,2024-09-08T00:00:00Z,2024-09-01T00:00:00Z
user_07604,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z
user_07605,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_07606,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_07607,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_07608,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07609,2024-03-06T00:00:00Z,2024-03-01T00:00:00Z
user_07610,2024-03-05T00:00:00Z,2024-03-01T00:00:00Z
user_07611,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_07612,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_07613,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_07614,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_07615,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_07616,2024-06-28T00:00:00Z,2024-06-01T00:00:00Z
user_07617,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07618,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_07619,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07620,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_07621,2024-07-12T00:00:00Z,2024-07-01T00:00:00Z
user_07622,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_07623,2024-03-21T00:00:00Z,2024-03-01T00:00:00Z
user_07624,2024-06-30T00:00:00Z,2024-06-01T00:00:00Z
user_07625,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_07626,2025-01-22T00:00:00Z,2025-01-01T00:00:00Z
user_07627,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_07628,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_07629,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_07630,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_07631,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_07632,2024-03-06T00:00:00Z,2024-03-01T00:00:00Z
user_07633,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07634,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_07635,2024-06-23T00:00:00Z,2024-06-01T00:00:00Z
user_07636,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_07637,2024-05-26T00:00:00Z,2024-05-01T00:00:00Z
user_07638,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_07639,2024-05-11T00:00:00Z,2024-05-01T00:00:00Z
user_07640,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07641,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_07642,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_07643,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_07644,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_07645,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_07646,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_07647,2024-09-02T00:00:00Z,2024-09-01T00:00:00Z
user_07648,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_07649,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_07650,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_07651,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_07652,2024-05-14T00:00:00Z,2024-05-01T00:00:00Z
user_07653,2024-09-02T00:00:00Z,2024-09-01T00:00:00Z
user_07654,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07655,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07656,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_07657,2024-09-24T00:00:00Z,2024-09-01T00:00:00Z
user_07658,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_07659,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_07660,2024-04-04T00:00:00Z,2024-04-01T00:00:00Z
user_07661,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_07662,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_07663,2024-04-23T00:00:00Z,2024-04-01T00:00:00Z
user_07664,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_07665,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07666,2024-11-05T00:00:00Z,2024-11-01T00:00:00Z
user_07667,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_07668,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_07669,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_07670,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07671,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07672,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_07673,2024-06-25T00:00:00Z,2024-06-01T00:00:00Z
user_07674,2024-03-19T00:00:00Z,2024-03-01T00:00:00Z
user_07675,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_07676,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07677,2024-02-13T00:00:00Z,2024-02-01T00:00:00Z
user_07678,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_07679,2024-04-26T00:00:00Z,2024-04-01T00:00:00Z
user_07680,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_07681,2024-03-23T00:00:00Z,2024-03-01T00:00:00Z
user_07682,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_07683,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_07684,2025-03-05T00:00:00Z,2025-03-01T00:00:00Z
user_07685,2024-03-22T00:00:00Z,2024-03-01T00:00:00Z
user_07686,2024-04-08T00:00:00Z,2024-04-01T00:00:00Z
user_07687,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_07688,2024-03-29T00:00:00Z,2024-03-01T00:00:00Z
user_07689,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_07690,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_07691,2024-03-24T00:00:00Z,2024-03-01T00:00:00Z
user_07692,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_07693,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_07694,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_07695,2024-04-10T00:00:00Z,2024-04-01T00:00:00Z
user_07696,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_07697,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_07698,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_07699,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_07700,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_07701,2024-04-03T00:00:00Z,2024-04-01T00:00:00Z
user_07702,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_07703,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_07704,2024-06-15T00:00:00Z,2024-06-01T00:00:00Z
user_07705,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_07706,2024-07-04T00:00:00Z,2024-07-01T00:00:00Z
user_07707,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_07708,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_07709,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_07710,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_07711,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07712,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_07713,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_07714,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_07715,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07716,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_07717,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_07718,2024-05-26T00:00:00Z,2024-05-01T00:00:00Z
user_07719,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_07720,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_07721,2024-04-08T00:00:00Z,2024-04-01T00:00:00Z
user_07722,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_07723,2024-03-15T00:00:00Z,2024-03-01T00:00:00Z
user_07724,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_07725,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_07726,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_07727,2024-05-15T00:00:00Z,2024-05-01T00:00:00Z
user_07728,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_07729,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_07730,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_07731,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_07732,2024-03-13T00:00:00Z,2024-03-01T00:00:00Z
user_07733,2024-04-09T00:00:00Z,2024-04-01T00:00:00Z
user_07734,2024-10-25T00:00:00Z,2024-10-01T00:00:00Z
user_07735,2024-05-10T00:00:00Z,2024-05-01T00:00:00Z
user_07736,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_07737,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
