session_id,user_id,movie_id,.watch_time_raw,.watch_time,rec_time_first,min_pos_diff_hours,was_recommended_movie,progress_percentage
session_000775,user_06678,movie_0262,2025-01-30,2025-01-30T00:00:00Z,NA,Inf,FALSE,67.5
session_000776,user_06982,movie_0377,2025-12-02,2025-12-02T00:00:00Z,NA,Inf,FALSE,39.7
session_000777,user_06377,movie_0958,2024-07-27,2024-07-27T00:00:00Z,NA,Inf,FALSE,92.1
session_000778,user_00524,movie_0520,2025-05-25,2025-05-25T00:00:00Z,NA,Inf,FALSE,48.2
session_000779,user_02394,movie_0310,2025-10-19,2025-10-19T00:00:00Z,NA,Inf,FALSE,88.3
session_000780,user_02594,movie_0600,2024-07-14,2024-07-14T00:00:00Z,NA,Inf,FALSE,54.7
session_000781,user_09946,movie_0975,2025-02-03,2025-02-03T00:00:00Z,NA,Inf,FALSE,27.3
session_000782,user_07241,movie_0921,2025-04-01,2025-04-01T00:00:00Z,NA,Inf,FALSE,89.7
session_000783,user_06938,movie_0667,2025-04-06,2025-04-06T00:00:00Z,NA,Inf,FALSE,74.7
session_000784,user_06191,movie_0781,2024-08-18,2024-08-18T00:00:00Z,NA,Inf,FALSE,64.9
session_000785,user_05241,movie_0724,2024-06-08,2024-06-08T00:00:00Z,NA,Inf,FALSE,25.9
session_000786,user_06494,movie_0645,2024-02-22,2024-02-22T00:00:00Z,NA,Inf,FALSE,94.6
session_000787,user_02879,movie_0998,2025-01-12,2025-01-12T00:00:00Z,NA,Inf,FALSE,30.1
session_000788,user_04144,movie_0327,2024-06-27,2024-06-27T00:00:00Z,NA,Inf,FALSE,88
session_000789,user_03645,movie_0570,2024-07-01,2024-07-01T00:00:00Z,NA,Inf,FALSE,99.8
session_000790,user_04433,movie_0965,2025-06-02,2025-06-02T00:00:00Z,NA,Inf,FALSE,93.4
session_000791,user_01277,movie_0156,2025-01-24,2025-01-24T00:00:00Z,NA,Inf,FALSE,1.2
session_000792,user_05812,movie_0549,2024-06-02,2024-06-02T00:00:00Z,NA,Inf,FALSE,48.4
session_000793,user_00303,movie_0733,2024-09-21,2024-09-21T00:00:00Z,NA,Inf,FALSE,77.5
session_000794,user_00639,movie_0234,2025-05-03,2025-05-03T00:00:00Z,NA,Inf,FALSE,75.3
session_000795,user_00056,movie_0421,2024-05-29,2024-05-29T00:00:00Z,NA,Inf,FALSE,75.2
session_000796,user_08718,movie_0635,2024-02-26,2024-02-26T00:00:00Z,NA,Inf,FALSE,74.7
session_000797,user_08151,movie_0135,2024-06-22,2024-06-22T00:00:00Z,NA,Inf,FALSE,72.8
session_000798,user_02126,movie_0430,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,39.3
session_000799,user_00365,movie_0602,2024-08-22,2024-08-22T00:00:00Z,NA,Inf,FALSE,47
session_000800,user_06810,movie_0751,2025-10-04,2025-10-04T00:00:00Z,NA,Inf,FALSE,11.6
session_000801,user_04622,movie_0186,2025-04-15,2025-04-15T00:00:00Z,NA,Inf,FALSE,1.5
session_000802,user_05127,movie_0595,2024-09-30,2024-09-30T00:00:00Z,NA,Inf,FALSE,52.6
session_000803,user_05123,movie_0511,2025-05-17,2025-05-17T00:00:00Z,NA,Inf,FALSE,74.7
session_000804,user_01647,movie_0074,2024-10-20,2024-10-20T00:00:00Z,NA,Inf,FALSE,49.6
session_000805,user_00919,movie_0696,2024-10-04,2024-10-04T00:00:00Z,NA,Inf,FALSE,30.3
session_000806,user_02798,movie_0874,2024-06-10,2024-06-10T00:00:00Z,NA,Inf,FALSE,63
session_000807,user_06507,movie_0468,2025-02-01,2025-02-01T00:00:00Z,NA,Inf,FALSE,11.3
session_000808,user_05871,movie_0622,2025-02-15,2025-02-15T00:00:00Z,NA,Inf,FALSE,70
session_000809,user_01532,movie_0863,2025-11-10,2025-11-10T00:00:00Z,NA,Inf,FALSE,52.4
session_000810,user_08173,movie_0228,2025-07-16,2025-07-16T00:00:00Z,NA,Inf,FALSE,65.2
session_000811,user_03346,movie_0110,2024-04-05,2024-04-05T00:00:00Z,NA,Inf,FALSE,15.4
session_000812,user_07674,movie_0262,2024-03-19,2024-03-19T00:00:00Z,NA,Inf,FALSE,21.5
session_000813,user_06950,movie_0975,2025-12-18,2025-12-18T00:00:00Z,NA,Inf,FALSE,77.5
session_000814,user_06883,movie_0088,2025-03-07,2025-03-07T00:00:00Z,NA,Inf,FALSE,79.6
session_000815,user_01907,movie_0798,2024-10-03,2024-10-03T00:00:00Z,NA,Inf,FALSE,56.8
session_000816,user_03087,movie_0009,2024-08-12,2024-08-12T00:00:00Z,NA,Inf,FALSE,83.8
session_000817,user_08153,movie_0065,2024-04-09,2024-04-09T00:00:00Z,NA,Inf,FALSE,23.1
session_000818,user_05751,movie_0818,2025-11-26,2025-11-26T00:00:00Z,NA,Inf,FALSE,85.8
session_000819,user_08906,movie_0751,2025-03-23,2025-03-23T00:00:00Z,NA,Inf,FALSE,50.8
session_000820,user_01063,movie_0399,2025-09-24,2025-09-24T00:00:00Z,NA,Inf,FALSE,70.9
session_000821,user_01977,movie_0826,2024-04-11,2024-04-11T00:00:00Z,NA,Inf,FALSE,79.5
session_000822,user_01297,movie_0646,2024-08-14,2024-08-14T00:00:00Z,NA,Inf,FALSE,67.3
session_000823,user_06230,movie_0719,2025-05-03,2025-05-03T00:00:00Z,NA,Inf,FALSE,96.2
session_000824,user_07642,movie_0327,2025-08-27,2025-08-27T00:00:00Z,NA,Inf,FALSE,72.1
session_000825,user_00126,movie_0302,2025-12-03,2025-12-03T00:00:00Z,NA,Inf,FALSE,83
session_000826,user_04633,movie_0347,2024-05-08,2024-05-08T00:00:00Z,NA,Inf,FALSE,74.7
session_000827,user_06289,movie_0906,2024-05-30,2024-05-30T00:00:00Z,NA,Inf,FALSE,95.7
session_000828,user_03597,movie_0608,2024-08-11,2024-08-11T00:00:00Z,NA,Inf,FALSE,3.6
session_000829,user_06169,movie_0981,2025-12-09,2025-12-09T00:00:00Z,NA,Inf,FALSE,84.9
session_000830,user_09796,movie_0684,2024-10-07,2024-10-07T00:00:00Z,NA,Inf,FALSE,45
session_000831,user_07562,movie_0549,2025-11-09,2025-11-09T00:00:00Z,NA,Inf,FALSE,12.5
session_000832,user_08259,movie_0310,2024-07-11,2024-07-11T00:00:00Z,NA,Inf,FALSE,39.8
session_000833,user_00233,movie_0102,2024-01-23,2024-01-23T00:00:00Z,NA,Inf,FALSE,30.5
session_000834,user_09362,movie_0740,2025-10-20,2025-10-20T00:00:00Z,NA,Inf,FALSE,47.9
session_000835,user_06372,movie_0974,2025-06-03,2025-06-03T00:00:00Z,NA,Inf,FALSE,24.4
session_000836,user_04207,movie_0234,2025-10-11,2025-10-11T00:00:00Z,NA,Inf,FALSE,98.1
session_000837,user_09686,movie_0295,2024-08-24,2024-08-24T00:00:00Z,NA,Inf,FALSE,69.6
session_000838,user_07944,movie_0316,2025-09-05,2025-09-05T00:00:00Z,NA,Inf,FALSE,81.7
session_000839,user_06892,movie_0553,2025-01-31,2025-01-31T00:00:00Z,NA,Inf,FALSE,2.9
session_000840,user_06739,movie_0560,2024-04-10,2024-04-10T00:00:00Z,NA,Inf,FALSE,59
session_000841,user_02473,movie_0846,2024-04-23,2024-04-23T00:00:00Z,NA,Inf,FALSE,63.9
session_000842,user_02740,movie_0258,2025-12-16,2025-12-16T00:00:00Z,NA,Inf,FALSE,93.3
session_000843,user_05402,movie_0664,2025-10-20,2025-10-20T00:00:00Z,NA,Inf,FALSE,37.5
session_000844,user_01762,movie_0010,2024-01-01,2024-01-01T00:00:00Z,NA,Inf,FALSE,54.6
session_000845,user_00877,movie_0426,2024-12-05,2024-12-05T00:00:00Z,NA,Inf,FALSE,16.2
session_000846,user_03813,movie_0390,2025-05-25,2025-05-25T00:00:00Z,NA,Inf,FALSE,35
session_000847,user_09505,movie_0131,2024-08-09,2024-08-09T00:00:00Z,NA,Inf,FALSE,23.3
session_000848,user_01461,movie_0190,2024-11-04,2024-11-04T00:00:00Z,NA,Inf,FALSE,73.3
session_000849,user_01734,movie_0418,2024-11-23,2024-11-23T00:00:00Z,NA,Inf,FALSE,53.7
session_000850,user_01606,movie_0986,2024-11-01,2024-11-01T00:00:00Z,NA,Inf,FALSE,8.1
session_000851,user_05623,movie_0254,2024-02-08,2024-02-08T00:00:00Z,NA,Inf,FALSE,82.1
session_000852,user_06768,movie_0842,2024-02-11,2024-02-11T00:00:00Z,NA,Inf,FALSE,72.8
session_000853,user_06987,movie_0678,2024-12-25,2024-12-25T00:00:00Z,NA,Inf,FALSE,30.9
session_000854,user_03518,movie_0950,2025-07-14,2025-07-14T00:00:00Z,NA,Inf,FALSE,75.2
session_000855,user_03736,movie_0597,2025-02-13,2025-02-13T00:00:00Z,NA,Inf,FALSE,19.2
session_000856,user_09353,movie_0025,2024-09-20,2024-09-20T00:00:00Z,NA,Inf,FALSE,85.7
session_000857,user_08435,movie_0194,2024-01-27,2024-01-27T00:00:00Z,NA,Inf,FALSE,46.8
session_000858,user_02591,movie_0036,2025-08-26,2025-08-26T00:00:00Z,NA,Inf,FALSE,94.9
session_000859,user_01064,movie_0833,2024-02-21,2024-02-21T00:00:00Z,NA,Inf,FALSE,50.6
session_000860,user_04325,movie_0172,2024-10-31,2024-10-31T00:00:00Z,NA,Inf,FALSE,52.8
session_000861,user_09112,movie_0490,2025-06-18,2025-06-18T00:00:00Z,NA,Inf,FALSE,7.5
session_000862,user_05343,movie_0764,2025-12-29,2025-12-29T00:00:00Z,NA,Inf,FALSE,96.6
session_000863,user_00006,movie_0676,2024-06-17,2024-06-17T00:00:00Z,NA,Inf,FALSE,58.8
session_000864,user_07490,movie_0428,2024-06-19,2024-06-19T00:00:00Z,NA,Inf,FALSE,24.7
session_000865,user_08660,movie_0856,2025-01-06,2025-01-06T00:00:00Z,NA,Inf,FALSE,69.7
session_000866,user_08196,movie_0458,2025-08-07,2025-08-07T00:00:00Z,NA,Inf,FALSE,81
session_000867,user_05967,movie_0243,2024-05-01,2024-05-01T00:00:00Z,NA,Inf,FALSE,47.9
session_000868,user_08838,movie_0547,2025-06-13,2025-06-13T00:00:00Z,NA,Inf,FALSE,74.7
session_000869,user_00118,movie_0956,2025-03-26,2025-03-26T00:00:00Z,NA,Inf,FALSE,73.9
session_000870,user_02552,movie_0342,2024-06-03,2024-06-03T00:00:00Z,NA,Inf,FALSE,12
session_000871,user_05561,movie_0366,2024-04-23,2024-04-23T00:00:00Z,NA,Inf,FALSE,70
session_000872,user_04290,movie_0943,2024-10-09,2024-10-09T00:00:00Z,NA,Inf,FALSE,31.7
session_000873,user_00847,movie_0994,2025-12-29,2025-12-29T00:00:00Z,NA,Inf,FALSE,11.4
session_000874,user_06317,movie_0480,2024-05-22,2024-05-22T00:00:00Z,NA,Inf,FALSE,6.3
session_000875,user_06470,movie_0144,2025-11-24,2025-11-24T00:00:00Z,NA,Inf,FALSE,32.4
session_000876,user_09334,movie_0895,2025-04-01,2025-04-01T00:00:00Z,NA,Inf,FALSE,57.7
session_000877,user_08916,movie_0478,2025-10-19,2025-10-19T00:00:00Z,NA,Inf,FALSE,50.6
session_000878,user_00225,movie_0164,2025-05-27,2025-05-27T00:00:00Z,NA,Inf,FALSE,68.4
session_000879,user_04209,movie_0443,2025-01-14,2025-01-14T00:00:00Z,NA,Inf,FALSE,82
session_000880,user_06284,movie_0701,2025-11-16,2025-11-16T00:00:00Z,NA,Inf,FALSE,15.4
session_000881,user_02049,movie_0735,2024-07-17,2024-07-17T00:00:00Z,NA,Inf,FALSE,46.6
session_000882,user_06234,movie_0990,2025-02-05,2025-02-05T00:00:00Z,NA,Inf,FALSE,42.9
session_000883,user_09766,movie_0581,2024-01-17,2024-01-17T00:00:00Z,NA,Inf,FALSE,66.6
session_000884,user_01829,movie_0984,2024-02-05,2024-02-05T00:00:00Z,NA,Inf,FALSE,71.6
session_000885,user_01918,movie_0686,2025-09-04,2025-09-04T00:00:00Z,NA,Inf,FALSE,99.6
session_000886,user_04235,movie_0996,2025-03-17,2025-03-17T00:00:00Z,NA,Inf,FALSE,45.5
session_000887,user_06989,movie_0859,2024-08-23,2024-08-23T00:00:00Z,NA,Inf,FALSE,81.9
session_000888,user_02027,movie_0142,2024-05-09,2024-05-09T00:00:00Z,NA,Inf,FALSE,87.8
session_000889,user_03745,movie_0101,2025-02-25,2025-02-25T00:00:00Z,NA,Inf,FALSE,50.8
session_000890,user_09094,movie_0973,2025-04-05,2025-04-05T00:00:00Z,NA,Inf,FALSE,56.1
session_000891,user_00010,movie_0788,2025-03-02,2025-03-02T00:00:00Z,NA,Inf,FALSE,58.9
session_000892,user_00261,movie_0540,2025-02-22,2025-02-22T00:00:00Z,NA,Inf,FALSE,47
session_000893,user_06039,movie_0371,2024-05-18,2024-05-18T00:00:00Z,NA,Inf,FALSE,31.7
session_000894,user_09866,movie_0384,2025-06-22,2025-06-22T00:00:00Z,NA,Inf,FALSE,13.4
session_000895,user_02220,movie_0262,2024-09-04,2024-09-04T00:00:00Z,NA,Inf,FALSE,90.3
session_000896,user_07042,movie_0201,2024-04-20,2024-04-20T00:00:00Z,NA,Inf,FALSE,48.1
session_000897,user_02061,movie_0790,2025-03-12,2025-03-12T00:00:00Z,NA,Inf,FALSE,97.8
session_000898,user_05288,movie_0343,2025-09-06,2025-09-06T00:00:00Z,NA,Inf,FALSE,17.6
session_000899,user_01620,movie_0253,2025-02-02,2025-02-02T00:00:00Z,NA,Inf,FALSE,6
session_000900,user_08513,movie_0136,2025-01-09,2025-01-09T00:00:00Z,NA,Inf,FALSE,43.9
session_000901,user_01343,movie_0641,2025-09-04,2025-09-04T00:00:00Z,NA,Inf,FALSE,16.4
session_000902,user_02833,movie_0583,2025-03-14,2025-03-14T00:00:00Z,NA,Inf,FALSE,22.5
session_000903,user_02825,movie_0888,2025-01-24,2025-01-24T00:00:00Z,NA,Inf,FALSE,35.1
session_000904,user_01995,movie_0701,2025-08-30,2025-08-30T00:00:00Z,NA,Inf,FALSE,80.1
session_000905,user_03491,movie_0893,2024-04-16,2024-04-16T00:00:00Z,NA,Inf,FALSE,76.1
session_000906,user_09311,movie_0317,2025-07-14,2025-07-14T00:00:00Z,NA,Inf,FALSE,40.8
session_000907,user_07985,movie_0332,2025-05-13,2025-05-13T00:00:00Z,NA,Inf,FALSE,60
session_000908,user_01605,movie_0679,2024-09-05,2024-09-05T00:00:00Z,NA,Inf,FALSE,74.7
session_000909,user_00236,movie_0593,2025-09-14,2025-09-14T00:00:00Z,NA,Inf,FALSE,41.6
session_000910,user_01909,movie_0562,2025-02-14,2025-02-14T00:00:00Z,NA,Inf,FALSE,20.5
session_000911,user_08568,movie_0336,2024-10-04,2024-10-04T00:00:00Z,2025-12-10,Inf,FALSE,69
session_000912,user_03531,movie_0196,2025-12-23,2025-12-23T00:00:00Z,NA,Inf,FALSE,90.7
session_000913,user_05257,movie_0229,2024-11-21,2024-11-21T00:00:00Z,NA,Inf,FALSE,62
session_000914,user_02636,movie_0265,2025-06-26,2025-06-26T00:00:00Z,NA,Inf,FALSE,71.5
session_000915,user_08163,movie_0521,2024-01-07,2024-01-07T00:00:00Z,NA,Inf,FALSE,43.3
session_000916,user_09763,movie_0987,2025-06-23,2025-06-23T00:00:00Z,NA,Inf,FALSE,13.3
session_000917,user_02561,movie_0588,2025-05-11,2025-05-11T00:00:00Z,NA,Inf,FALSE,91.9
session_000918,user_05416,movie_0930,2025-01-11,2025-01-11T00:00:00Z,NA,Inf,FALSE,80.8
session_000919,user_03392,movie_0151,2024-07-14,2024-07-14T00:00:00Z,NA,Inf,FALSE,35.8
session_000920,user_05952,movie_0483,2024-05-02,2024-05-02T00:00:00Z,NA,Inf,FALSE,82.9
session_000921,user_05469,movie_0232,2025-07-30,2025-07-30T00:00:00Z,NA,Inf,FALSE,23.8
session_000922,user_08008,movie_0265,2024-09-21,2024-09-21T00:00:00Z,NA,Inf,FALSE,63.2
session_000923,user_09065,movie_0461,2024-08-30,2024-08-30T00:00:00Z,NA,Inf,FALSE,18.5
session_000924,user_09445,movie_0372,2025-01-25,2025-01-25T00:00:00Z,NA,Inf,FALSE,79
session_000925,user_06414,movie_0690,2025-08-04,2025-08-04T00:00:00Z,NA,Inf,FALSE,86.2
session_000926,user_06942,movie_0826,2024-03-08,2024-03-08T00:00:00Z,NA,Inf,FALSE,91.8
session_000927,user_09507,movie_0121,2025-03-04,2025-03-04T00:00:00Z,NA,Inf,FALSE,58.3
session_000928,user_04821,movie_0043,2025-03-05,2025-03-05T00:00:00Z,NA,Inf,FALSE,22.7
session_000929,user_02899,movie_0130,2024-08-27,2024-08-27T00:00:00Z,NA,Inf,FALSE,87.8
session_000930,user_07547,movie_0239,2024-02-01,2024-02-01T00:00:00Z,NA,Inf,FALSE,15.5
session_000931,user_00078,movie_0450,2025-06-08,2025-06-08T00:00:00Z,NA,Inf,FALSE,47.7
session_000932,user_07578,movie_0797,2025-08-29,2025-08-29T00:00:00Z,NA,Inf,FALSE,35.2
session_000933,user_04228,movie_0941,2024-08-27,2024-08-27T00:00:00Z,NA,Inf,FALSE,5.7
session_000934,user_00601,movie_0441,2024-12-07,2024-12-07T00:00:00Z,NA,Inf,FALSE,49.8
session_000935,user_01066,movie_0662,2025-05-27,2025-05-27T00:00:00Z,NA,Inf,FALSE,76.4
session_000936,user_02137,movie_0939,2024-11-30,2024-11-30T00:00:00Z,NA,Inf,FALSE,64.6
session_000937,user_09511,movie_0981,2024-01-14,2024-01-14T00:00:00Z,NA,Inf,FALSE,54.7
session_000938,user_06944,movie_0315,2025-03-22,2025-03-22T00:00:00Z,NA,Inf,FALSE,15.4
session_000939,user_07805,movie_0623,2024-04-13,2024-04-13T00:00:00Z,NA,Inf,FALSE,96.3
session_000940,user_06566,movie_0646,2024-02-18,2024-02-18T00:00:00Z,NA,Inf,FALSE,66.3
session_000941,user_05985,movie_0239,2024-04-17,2024-04-17T00:00:00Z,NA,Inf,FALSE,57.9
session_000942,user_05143,movie_0697,2025-04-18,2025-04-18T00:00:00Z,NA,Inf,FALSE,9.6
session_000943,user_04671,movie_0924,2024-06-01,2024-06-01T00:00:00Z,NA,Inf,FALSE,64.1
session_000944,user_02191,movie_0720,2025-12-19,2025-12-19T00:00:00Z,NA,Inf,FALSE,8.5
session_000945,user_09185,movie_0897,2024-02-21,2024-02-21T00:00:00Z,NA,Inf,FALSE,90.1
session_000946,user_02713,movie_0407,2024-02-08,2024-02-08T00:00:00Z,NA,Inf,FALSE,77.3
session_000947,user_02193,movie_0648,2025-06-22,2025-06-22T00:00:00Z,NA,Inf,FALSE,57.7
session_000948,user_01249,movie_0189,2024-06-05,2024-06-05T00:00:00Z,NA,Inf,FALSE,34.7
session_000949,user_04034,movie_0584,2024-08-02,2024-08-02T00:00:00Z,NA,Inf,FALSE,38.8
session_000950,user_01998,movie_0490,2025-05-17,2025-05-17T00:00:00Z,NA,Inf,FALSE,1.3
session_000951,user_03688,movie_0257,2024-10-29,2024-10-29T00:00:00Z,NA,Inf,FALSE,65.6
session_000952,user_04019,movie_0779,2025-04-14,2025-04-14T00:00:00Z,NA,Inf,FALSE,90.3
session_000953,user_01971,movie_0008,2025-05-04,2025-05-04T00:00:00Z,NA,Inf,FALSE,18.2
session_000954,user_08390,movie_0495,2025-08-11,2025-08-11T00:00:00Z,NA,Inf,FALSE,74.7
session_000955,user_05766,movie_0563,2024-12-10,2024-12-10T00:00:00Z,NA,Inf,FALSE,58.3
session_000956,user_01203,movie_0799,2025-12-01,2025-12-01T00:00:00Z,NA,Inf,FALSE,81.7
session_000957,user_08136,movie_0366,2025-03-28,2025-03-28T00:00:00Z,NA,Inf,FALSE,9.2
session_000958,user_05568,movie_0164,2025-02-12,2025-02-12T00:00:00Z,NA,Inf,FALSE,85.9
session_000959,user_07668,movie_0200,2024-06-08,2024-06-08T00:00:00Z,NA,Inf,FALSE,96.8
session_000960,user_05743,movie_0472,2024-04-28,2024-04-28T00:00:00Z,NA,Inf,FALSE,36.2
session_000961,user_05789,movie_0091,2025-01-09,2025-01-09T00:00:00Z,NA,Inf,FALSE,51.1
session_000962,user_05409,movie_0285,2024-04-19,2024-04-19T00:00:00Z,NA,Inf,FALSE,1.5
session_000963,user_08670,movie_0896,2024-11-03,2024-11-03T00:00:00Z,NA,Inf,FALSE,91.1
session_000964,user_09447,movie_0748,2025-12-18,2025-12-18T00:00:00Z,NA,Inf,FALSE,60.8
session_000965,user_00923,movie_0082,2025-08-25,2025-08-25T00:00:00Z,NA,Inf,FALSE,68.8
session_000966,user_00420,movie_0201,2025-11-14,2025-11-14T00:00:00Z,NA,Inf,FALSE,72.4
session_000967,user_02205,movie_0676,2024-06-07,2024-06-07T00:00:00Z,NA,Inf,FALSE,50.9
session_000968,user_01121,movie_0255,2025-07-23,2025-07-23T00:00:00Z,NA,Inf,FALSE,48.9
session_000969,user_00951,movie_0038,2024-01-09,2024-01-09T00:00:00Z,NA,Inf,FALSE,18
session_000970,user_02337,movie_0334,2024-07-07,2024-07-07T00:00:00Z,NA,Inf,FALSE,74.1
session_000971,user_05374,movie_0781,2024-09-01,2024-09-01T00:00:00Z,NA,Inf,FALSE,30.1
session_000972,user_02244,movie_0680,2024-02-17,2024-02-17T00:00:00Z,NA,Inf,FALSE,16.5
session_000973,user_02646,movie_0820,2024-04-10,2024-04-10T00:00:00Z,NA,Inf,FALSE,66.2
session_000974,user_04613,movie_0792,2024-06-13,2024-06-13T00:00:00Z,NA,Inf,FALSE,90
session_000975,user_01866,movie_0701,2024-11-16,2024-11-16T00:00:00Z,NA,Inf,FALSE,13.2
session_000976,user_06029,movie_0231,2025-08-13,2025-08-13T00:00:00Z,NA,Inf,FALSE,43.5
session_000977,user_07327,movie_0078,2025-04-16,2025-04-16T00:00:00Z,NA,Inf,FALSE,4.8
session_000978,user_06372,movie_0584,2025-05-07,2025-05-07T00:00:00Z,NA,Inf,FALSE,50.1
session_000979,user_06360,movie_0652,2025-09-01,2025-09-01T00:00:00Z,NA,Inf,FALSE,25.6
session_000980,user_07864,movie_0820,2024-12-13,2024-12-13T00:00:00Z,NA,Inf,FALSE,79.4
session_000981,user_03229,movie_0351,2024-02-22,2024-02-22T00:00:00Z,NA,Inf,FALSE,30.1
session_000982,user_03720,movie_0994,2024-11-09,2024-11-09T00:00:00Z,NA,Inf,FALSE,83.3
session_000983,user_02372,movie_0356,2024-06-23,2024-06-23T00:00:00Z,NA,Inf,FALSE,17.9
session_000984,user_02892,movie_0981,2025-06-06,2025-06-06T00:00:00Z,NA,Inf,FALSE,85.6
session_000985,user_03757,movie_0388,2024-02-25,2024-02-25T00:00:00Z,NA,Inf,FALSE,0.8
session_000986,user_04226,movie_0907,2024-06-24,2024-06-24T00:00:00Z,NA,Inf,FALSE,39.7
session_000987,user_00095,movie_0696,2025-09-10,2025-09-10T00:00:00Z,NA,Inf,FALSE,36.6
session_000988,user_02675,movie_0234,2024-07-16,2024-07-16T00:00:00Z,NA,Inf,FALSE,18.5
session_000989,user_06899,movie_0485,2024-01-14,2024-01-14T00:00:00Z,NA,Inf,FALSE,43.4
session_000990,user_00794,movie_0745,2025-02-16,2025-02-16T00:00:00Z,NA,Inf,FALSE,99.6
session_000991,user_02117,movie_0519,2025-09-27,2025-09-27T00:00:00Z,NA,Inf,FALSE,60.6
session_000992,user_05780,movie_0823,2024-12-01,2024-12-01T00:00:00Z,NA,Inf,FALSE,30.1
session_000993,user_06167,movie_0126,2025-03-27,2025-03-27T00:00:00Z,NA,Inf,FALSE,60.2
session_000994,user_00815,movie_0588,2025-08-04,2025-08-04T00:00:00Z,NA,Inf,FALSE,7.2
session_000995,user_00346,movie_0447,2024-07-30,2024-07-30T00:00:00Z,NA,Inf,FALSE,56.7
session_000996,user_08555,movie_0389,2024-10-01,2024-10-01T00:00:00Z,NA,Inf,FALSE,5.9
session_000997,user_02444,movie_0387,2024-11-03,2024-11-03T00:00:00Z,NA,Inf,FALSE,54.9
session_000998,user_07784,movie_0480,2025-07-22,2025-07-22T00:00:00Z,NA,Inf,FALSE,90.6
session_000999,user_00985,movie_0744,2024-05-18,2024-05-18T00:00:00Z,NA,Inf,FALSE,88.8
session_001000,user_07791,movie_0244,2025-02-18,2025-02-18T00:00:00Z,NA,Inf,FALSE,44.5
session_001001,user_09832,movie_0832,2025-10-21,2025-10-21T00:00:00Z,NA,Inf,FALSE,11.1
session_001002,user_00828,movie_0995,2024-09-21,2024-09-21T00:00:00Z,NA,Inf,FALSE,70.1
session_001003,user_03532,movie_0484,2025-10-11,2025-10-11T00:00:00Z,NA,Inf,FALSE,56
session_001004,user_07148,movie_0908,2024-05-29,2024-05-29T00:00:00Z,NA,Inf,FALSE,18
session_001005,user_04452,movie_0478,2025-08-21,2025-08-21T00:00:00Z,NA,Inf,FALSE,37.9
session_001006,user_03877,movie_0254,2024-02-02,2024-02-02T00:00:00Z,NA,Inf,FALSE,76.6
session_001007,user_05960,movie_0161,2025-01-28,2025-01-28T00:00:00Z,NA,Inf,FALSE,69.6
session_001008,user_00127,movie_0936,2025-08-11,2025-08-11T00:00:00Z,NA,Inf,FALSE,54
session_001009,user_03178,movie_0425,2025-09-11,2025-09-11T00:00:00Z,NA,Inf,FALSE,90.4
session_001010,user_08796,movie_0131,2024-09-12,2024-09-12T00:00:00Z,NA,Inf,FALSE,29.4
session_001011,user_06025,movie_0154,2025-11-14,2025-11-14T00:00:00Z,NA,Inf,FALSE,13.4
session_001012,user_05110,movie_0294,2025-10-07,2025-10-07T00:00:00Z,NA,Inf,FALSE,18.6
session_001013,user_04147,movie_0244,2024-06-25,2024-06-25T00:00:00Z,NA,Inf,FALSE,26.8
session_001014,user_07197,movie_0233,2025-12-01,2025-12-01T00:00:00Z,NA,Inf,FALSE,74.7
session_001015,user_03369,movie_0546,2024-01-07,2024-01-07T00:00:00Z,NA,Inf,FALSE,88.4
session_001016,user_03798,movie_0195,2025-04-20,2025-04-20T00:00:00Z,NA,Inf,FALSE,86.3
session_001017,user_01793,movie_0590,2025-07-21,2025-07-21T00:00:00Z,NA,Inf,FALSE,54
session_001018,user_05733,movie_0237,2024-03-10,2024-03-10T00:00:00Z,NA,Inf,FALSE,54.7
session_001019,user_03477,movie_0366,2024-03-04,2024-03-04T00:00:00Z,NA,Inf,FALSE,22.4
session_001020,user_03418,movie_0654,2025-07-17,2025-07-17T00:00:00Z,NA,Inf,FALSE,20.5
session_001021,user_01646,movie_0593,2024-06-07,2024-06-07T00:00:00Z,NA,Inf,FALSE,90.7
session_001022,user_09398,movie_0591,2024-04-11,2024-04-11T00:00:00Z,NA,Inf,FALSE,64.6
session_001023,user_03031,movie_0908,2024-03-16,2024-03-16T00:00:00Z,NA,Inf,FALSE,88.2
session_001024,user_02873,movie_0807,2024-08-30,2024-08-30T00:00:00Z,NA,Inf,FALSE,41.4
session_001025,user_03073,movie_0489,2025-09-07,2025-09-07T00:00:00Z,NA,Inf,FALSE,84.4
session_001026,user_01855,movie_0620,2024-12-03,2024-12-03T00:00:00Z,NA,Inf,FALSE,85.2
session_001027,user_04022,movie_0862,2025-01-07,2025-01-07T00:00:00Z,NA,Inf,FALSE,3.1
session_001028,user_04663,movie_0830,2024-09-05,2024-09-05T00:00:00Z,NA,Inf,FALSE,39.5
session_001029,user_06515,movie_0177,2025-12-07,2025-12-07T00:00:00Z,NA,Inf,FALSE,35.4
session_001030,user_05032,movie_0827,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,96.5
session_001031,user_02709,movie_0307,2024-04-24,2024-04-24T00:00:00Z,NA,Inf,FALSE,26.9
session_001032,user_07113,movie_0967,2024-08-29,2024-08-29T00:00:00Z,NA,Inf,FALSE,81.2
